ISBN10	ISBN13	Title	Author	Cover	Publisher	Pages
0307010945	9780307010940	I Think That It Is Wonderful And Other Poems From Sesame Street ( Little Golden Book)	David Korr,A. Delaney	http://www.openisbn.com/cover/0307010945_72.jpg	Published By Western Pub. Co. In Conjunction With	24
0307601900	9780307601902	Grover's Own Alphabet (Sesame Street)	Sal Murdocca	http://www.openisbn.com/cover/0307601900_72.jpg	Goldencraft	0
0307001369	9780307001368	Best Little Word Book Ever (Little Golden Book)	Richard Scarry	http://www.openisbn.com/cover/0307001369_72.jpg	Golden Books	24
0307301400	9780307301406	Richard Scarry's Busiest Firefighters Ever (Little Golden Books)	Richard Scarry,Richard Scarry	http://www.openisbn.com/cover/0307301400_72.jpg	Golden Books	24
0307010856	9780307010858	The Monster At The End Of This Book (Sesame Street) (Little Golden Book)	Jon Stone,Michael Smollin	http://www.openisbn.com/cover/0307010856_72.jpg	Golden Books	24
0152420371	9780152420376	Kat Kong	Dav Pilkey	http://www.openisbn.com/cover/0152420371_72.jpg	Sandpiper	32
088138044X	9780881380446	If You're Afraid Of The Dark Remember The Rainbow	Edens	http://www.openisbn.com/cover/088138044X_72.jpg	Aladdin	0
0141309199	9780141309194	Slam	Various Authors,Cecily Von Ziegesar,Tori Amos	http://www.openisbn.com/cover/0141309199_72.jpg	Alloy Books	160
0425153061	9780425153062	Maya's First Rose: Diary Of A Very Special Love	Martin Scot Kosins	http://www.openisbn.com/cover/0425153061_72.jpg	Berkley Trade	116
0446674249	9780446674249	L.A. Confidential	James Ellroy	http://www.openisbn.com/cover/0446674249_72.jpg	Warner Books	496
0440400597	9780440400592	All-of-a-Kind Family	Sydney Taylor,Helen John	http://www.openisbn.com/cover/0440400597_72.jpg	Yearling	189
188521135X	9781885211354	Hawai'i: True Stories Of The Island Spirit (Travelers' Tales Guides)	Rick Carroll,Marcie Carroll	http://www.openisbn.com/cover/188521135X_72.jpg	Travelers' Tales Guides	375
0865476268	9780865476264	Postmodern Pooh	Frederick Crews	http://www.openisbn.com/cover/0865476268_72.jpg	North Point Press	160
0140274782	9780140274783	Wobegon Boy	Garrison Keillor	http://www.openisbn.com/cover/0140274782_72.jpg	Penguin (Non-Classics)	320
0156717204	9780156717205	The Philosophy Of Andy Warhol : (From A To B And Back Again)	Andy Warhol	http://www.openisbn.com/cover/0156717204_72.jpg	Mariner Books	276
0307960374	9780307960375	Seven Little Postmen (A Little Golden Book)	Margaret Wise Brown,Edith Thacher Hurd,Tibor Gerge	http://www.openisbn.com/cover/0307960374_72.jpg	Golden Books	24
0394837037	9780394837031	The Truck Book (Pictureback(R))	Harry McNaught	http://www.openisbn.com/cover/0394837037_72.jpg	Random House Books For Young Readers	32
0380017199	9780380017195	Rehearsal's Off!	George Booth	http://www.openisbn.com/cover/0380017199_72.jpg	Avon Books (P)	0
1573060194	9781573060196	Pupus: An Island Tradition	Sachi Fukuda	http://www.openisbn.com/cover/1573060194_72.jpg	Bess Press Inc	184
0618164723	9780618164721	Fat Land: How Americans Became The Fattest People In The World	Greg Critser	http://www.openisbn.com/cover/0618164723_72.jpg	Houghton Mifflin Harcourt	240
1400045088	9781400045082	The Salmon Of Doubt: Hitchhiking The Galaxy One Last Time	Douglas Adams	http://www.openisbn.com/cover/1400045088_72.jpg	Crown	336
081120068X	9780811200684	Siddhartha	Hermann Hesse,Hilda Rosner	http://www.openisbn.com/cover/081120068X_72.jpg	New Directions	128
0380707799	9780380707799	Borrowed Time: An Aids Memoir	Paul Monette	http://www.openisbn.com/cover/0380707799_72.jpg	Avon Books	342
0061096164	9780061096167	True Love	Robert Fulghum	http://www.openisbn.com/cover/0061096164_72.jpg	HarperTorch	272
1558538445	9781558538443	I Hope You Dance	Mark D. Sanders,Tia Sillers	http://www.openisbn.com/cover/1558538445_72.jpg	Thomas Nelson	64
0879236671	9780879236670	Bear (Nonpareil Books)	Marian Engel,Marian Engel	http://www.openisbn.com/cover/0879236671_72.jpg	David R Godine	128
0312954468	9780312954468	River God: A Novel Of Ancient Egypt	Wilbur Smith	http://www.openisbn.com/cover/0312954468_72.jpg	St. Martin's Paperbacks	664
0965574911	9780965574914	Daughter Of The Queen Of Sheba	Jacki Lyden	http://www.openisbn.com/cover/0965574911_72.jpg	Houghton Mifflin Co	0
0394889568	9780394889566	NOISY COUNTING BOOK (Tough Enough For Toddlers)	Susan Schade	http://www.openisbn.com/cover/0394889568_72.jpg	Random House Books For Young Readers	22
0064430677	9780064430678	William's Doll	Charlotte Zolotow,William Pene Du Bois	http://www.openisbn.com/cover/0064430677_72.jpg	Harper &amp; Row	32
0689304374	9780689304378	The Church Mice And The Moon	Graham Oakley	http://www.openisbn.com/cover/0689304374_72.jpg	Atheneum	36
0964335905	9780964335905	Family Traditions In Hawaii	Joan Clarke	http://www.openisbn.com/cover/0964335905_72.jpg	Namkoong Pub	110
0060812451	9780060812454	Tao Te Ching	Stephen Mitchell	http://www.openisbn.com/cover/0060812451_72.jpg	Harper Perennial	144
0738861618	9780738861616	O Au No Keia: Voices From Hawai'i's Mahu And Transgender Communities	Andrew Matzner	http://www.openisbn.com/cover/0738861618_72.jpg	Xlibris	294
0312167989	9780312167981	A Child's Night Dream	Oliver Stone	http://www.openisbn.com/cover/0312167989_72.jpg	St Martins Pr	236
0824813928	9780824813925	New Pocket Hawaiian Dictionary: With A Concise Grammar And Given Names In Hawaiian	Samuel H. Elbert	http://www.openisbn.com/cover/0824813928_72.jpg	Univ Of Hawaii Pr	272
0679781277	9780679781271	Martin Dressler: The Tale Of An American Dreamer	Steven Millhauser	http://www.openisbn.com/cover/0679781277_72.jpg	Vintage	293
0865470545	9780865470545	Mr. Bridge	Evan S. Connell	http://www.openisbn.com/cover/0865470545_72.jpg	North Point Press	367
0345440145	9780345440143	I'm The One That I Want	Margaret Cho	http://www.openisbn.com/cover/0345440145_72.jpg	Ballantine Books	224
0026098407	9780026098403	For Colored Girls Who Have Considered Suicide When The Rainbow Is Enuf	Ntozake Shange	http://www.openisbn.com/cover/0026098407_72.jpg	Macmillan	64
0060167688	9780060167684	After All These Years	Susan Isaacs	http://www.openisbn.com/cover/0060167688_72.jpg	HarperCollins	343
0689846258	9780689846250	Jennifer, Hecate, MacBeth, William McKinley And Me, Elizabeth	E.L. Konigsburg	http://www.openisbn.com/cover/0689846258_72.jpg	Aladdin	128
0060812508	9780060812508	Black Boy (American Hunger : A Record Of Childhood And Youth)	Richard Wright	http://www.openisbn.com/cover/0060812508_72.jpg	Perennial	528
0066211662	9780066211664	The Bitch In The House: 26 Women Tell The Truth About Sex, Solitude, Work, Motherhood, And Marriage	Cathi Hanauer	http://www.openisbn.com/cover/0066211662_72.jpg	William Morrow	304
1401300014	9781401300012	The Essential 55: An Award-Winning Educator's Rules For Discovering The Successful Student In Every Child	Ron Clark	http://www.openisbn.com/cover/1401300014_72.jpg	Hyperion	224
1561633259	9781561633258	To Afghanistan And Back: A Graphic Travelougue	Ted Rall,Bill Maher	http://www.openisbn.com/cover/1561633259_72.jpg	NBM Publishing	112
055328942X	9780553289428	The Shelters Of Stone (Earth's Children, Book 5)	Jean M. Auel	http://www.openisbn.com/cover/055328942X_72.jpg	Bantam	928
0425167054	9780425167052	The Tick: Mighty Blue Justice	Greg Hyland	http://www.openisbn.com/cover/0425167054_72.jpg	Berkley Trade	160
0140083049	9780140083040	Pooh's Workout Book	Ethan Mordden	http://www.openisbn.com/cover/0140083049_72.jpg	Penguin (Non-Classics)	170
0767900316	9780767900317	The Corner: A Year In The Life Of An Inner-City Neighborhood	David Simon,Edward Burns	http://www.openisbn.com/cover/0767900316_72.jpg	Broadway	576
0684863871	9780684863870	Random Family: Love, Drugs, Trouble, And Coming Of Age In The Bronx	Adrian Nicole LeBlanc	http://www.openisbn.com/cover/0684863871_72.jpg	Scribner	416
0836236637	9780836236637	Send In The Stunt Mom: The Second Collection Of Committed	Michael Fry	http://www.openisbn.com/cover/0836236637_72.jpg	Andrews Mcmeel Pub	128
0316597058	9780316597050	On A Street Called Easy, In A Cottage Called Joye	Gregory White Smith,Steven W. Naifeh,Daniel Baxter	http://www.openisbn.com/cover/0316597058_72.jpg	Little Brown &amp; Co (T)	321
0312922728	9780312922726	Modern Women	Ruth Harris	http://www.openisbn.com/cover/0312922728_72.jpg	St Martins Mass Market Paper	439
1551520559	9781551520551	Bad Jobs: My Last Shift At Albert Wong's Pagoda And Other Ugly Tales Of The Workplace	Carellin Brooks	http://www.openisbn.com/cover/1551520559_72.jpg	Arsenal Pulp Press	160
0425103285	9780425103289	Mrs. Mike: The Story Of Katherine Mary Flannigan	Benedict Freedman,Nancy Freedman	http://www.openisbn.com/cover/0425103285_72.jpg	Berkley	288
0553342762	9780553342765	Jaguars Ripped My Flesh: Adventure Is A Risky Business	Tim Cahill	http://www.openisbn.com/cover/0553342762_72.jpg	Bantam	306
0553574086	9780553574081	Critical Judgment	Michael Palmer	http://www.openisbn.com/cover/0553574086_72.jpg	Bantam Books	450
0553287575	9780553287578	End Of The Road, The	Tom Bodett	http://www.openisbn.com/cover/0553287575_72.jpg	Bantam	0
0970159404	9780970159403	Flying Hawaii : A Pilot's Guide To The Islands	Peter N. Forman	http://www.openisbn.com/cover/0970159404_72.jpg	Barnstormer Books	152
0757300618	9780757300615	Chicken Soup From The Soul Of Hawaii: Stories Of Aloha To Create Paradise Wherever You Are	Jack Canfield,Mark Victor Hansen,Sharon Linnea,Rob	http://www.openisbn.com/cover/0757300618_72.jpg	HCI	350
0445205377	9780445205376	Wild Seed (Patternist)	Octavia E. Butler	http://www.openisbn.com/cover/0445205377_72.jpg	Grand Central Publishing	0
0446610798	9780446610797	Right As Rain (Derek Strange/Terry Quinn)	George P. Pelecanos	http://www.openisbn.com/cover/0446610798_72.jpg	Grand Central Publishing	384
0307986241	9780307986245	Good Night, Little Bear (Little Golden Book)	Richard Scarry	http://www.openisbn.com/cover/0307986241_72.jpg	Golden Books	24
0446611328	9780446611329	Hell To Pay	George Pelecanos	http://www.openisbn.com/cover/0446611328_72.jpg	Grand Central Publishing	416
0761125493	9780761125495	What To Expect When You're Expecting, 3rd Edition	Heidi Murkoff,Arlene Eisenberg,Sandee Hathaway B.S	http://www.openisbn.com/cover/0761125493_72.jpg	Workman Publishing Company	624
1931686408	9781931686402	Escape From Fire Island!	James H. English	http://www.openisbn.com/cover/1931686408_72.jpg	Quirk Books	144
039923392X	9780399233920	You Are My I Love You	Maryann Cusimano	http://www.openisbn.com/cover/039923392X_72.jpg	Philomel	32
0967418305	9780967418308	I Had A Dollar In Hawai'i	Jodi Endicott,Hans Loffel	http://www.openisbn.com/cover/0967418305_72.jpg	Palila Books	32
1566471575	9781566471572	A Pocket Guide To Oahu	Doug Peebles,Curt Sanburn	http://www.openisbn.com/cover/1566471575_72.jpg	Mutual Publishing	104
0816704317	9780816704316	Home For A Dinosaur (Giant First Start Reader)	Eileen Curran,G. Brian Karas	http://www.openisbn.com/cover/0816704317_72.jpg	Troll Communications	30
1556114753	9781556114755	Scarlet Women	J. D. Christilian	http://www.openisbn.com/cover/1556114753_72.jpg	Dutton Adult	304
0449908453	9780449908457	Brunswick Gardens	Anne Perry	http://www.openisbn.com/cover/0449908453_72.jpg	Fawcett	389
0553568779	9780553568776	Wild Kat (Kat Colorado Mysteries)	Karen Kijewski	http://www.openisbn.com/cover/0553568779_72.jpg	Bantam	400
0061097489	9780061097485	The Abduction	James Grippando	http://www.openisbn.com/cover/0061097489_72.jpg	Avon	512
0440221048	9780440221043	A Certain Justice (Abe Glitsky)	John Lescroart	http://www.openisbn.com/cover/0440221048_72.jpg	Island Books	544
0345394267	9780345394262	Rainbow's End	Martha Grimes	http://www.openisbn.com/cover/0345394267_72.jpg	Ballantine Books	448
0385420951	9780385420952	Kat's Cradle: A Perfect Crime Book (A Kat Colorado Mystery, No. 3)	Karen Kijewski	http://www.openisbn.com/cover/0385420951_72.jpg	Doubleday	244
0836261313	9780836261318	Call No Man Father	William X. Kienzle	http://www.openisbn.com/cover/0836261313_72.jpg	Andrews McMeel Pub	272
0449909360	9780449909362	House Of Blues	Julie Smith	http://www.openisbn.com/cover/0449909360_72.jpg	Fawcett	0
0892965711	9780892965717	The Odd Job (Sarah Kelling And Max Bittersohn Mysteries)	Charlotte MacLeod	http://www.openisbn.com/cover/0892965711_72.jpg	Mysterious Pr	278
0679429883	9780679429883	Eyes Of A Child	Richard North Patterson	http://www.openisbn.com/cover/0679429883_72.jpg	Knopf	593
0762102519	9780762102518	A Kiss Before Dying (The Best Mysteries Of All Time)	Ira Levin	http://www.openisbn.com/cover/0762102519_72.jpg	Reader's Digest Association	272
0385242395	9780385242394	Proving	Thomas Szollosi	http://www.openisbn.com/cover/0385242395_72.jpg	Doubleday	256
0671003364	9780671003364	Ransom	Julie Garwood	http://www.openisbn.com/cover/0671003364_72.jpg	Pocket Books	546
0380714868	9780380714865	Katapult (Kat Colorado Mysteries)	Karen Kijewski	http://www.openisbn.com/cover/0380714868_72.jpg	Avon	288
0380711877	9780380711871	Katwalk (Kat Colorado Mysteries)	Karen Kijewski	http://www.openisbn.com/cover/0380711877_72.jpg	Avon	240
0345375351	9780345375353	Show Of Evil	William Diehl	http://www.openisbn.com/cover/0345375351_72.jpg	Ballantine Books	483
0812568672	9780812568677	Y2k	R. J. Pineiro	http://www.openisbn.com/cover/0812568672_72.jpg	Tom Doherty Assoc Llc	345
0446515868	9780446515863	Night Train To Memphis	Elizabeth Peters	http://www.openisbn.com/cover/0446515868_72.jpg	Warner Books	353
0446523186	9780446523189	Belladonna: A Novel Of Revenge	Karen Moline	http://www.openisbn.com/cover/0446523186_72.jpg	Warner Books	501
0553140175	9780553140170	The Simple Solution To Rubik's Cube	James G. Nourse	http://www.openisbn.com/cover/0553140175_72.jpg	Bantam Books, Inc.	64
0786860472	9780786860470	Suitable For Framing	Edna Buchanan	http://www.openisbn.com/cover/0786860472_72.jpg	Hyperion Books	243
0671694170	9780671694173	China White	Peter Maas	http://www.openisbn.com/cover/0671694170_72.jpg	Simon &amp; Schuster	272
0399132066	9780399132063	The Traveler	John Katzenbach	http://www.openisbn.com/cover/0399132066_72.jpg	Putnam Adult	413
0070590826	9780070590823	Daydreams	Mitchell Smith	http://www.openisbn.com/cover/0070590826_72.jpg	Mcgraw-Hill	403
0312983603	9780312983604	The Mermaids Singing (Dr. Tony Hill And Carol Jordan Mysteries)	Val McDermid	http://www.openisbn.com/cover/0312983603_72.jpg	Minotaur Books	400
0553106341	9780553106343	Dust To Dust	Tami Hoag	http://www.openisbn.com/cover/0553106341_72.jpg	Bantam	368
0399144927	9780399144929	The Breaker	Minette Walters	http://www.openisbn.com/cover/0399144927_72.jpg	Putnam Adult	351
0399143807	9780399143809	Judas Child	Carol O'Connell	http://www.openisbn.com/cover/0399143807_72.jpg	Putnam Adult	340
0345404785	9780345404787	Dark Lady	Richard North Patterson	http://www.openisbn.com/cover/0345404785_72.jpg	Ballantine Books	448
0425158608	9780425158609	Honky Tonk Kat (Kat Colorado Mysteries)	Karen Kijewski	http://www.openisbn.com/cover/0425158608_72.jpg	Berkley	368
0380728168	9780380728169	Final Victim	Stephen J. Cannell	http://www.openisbn.com/cover/0380728168_72.jpg	Avon	384
0515121282	9780515121285	Cold Shoulder	Lynda La Plante	http://www.openisbn.com/cover/0515121282_72.jpg	Jove	464
068480297X	9780684802978	Shock Wave (Dirk Pitt Adventures)	Clive Cussler	http://www.openisbn.com/cover/068480297X_72.jpg	Simon &amp; Schuster	537
0399139710	9780399139710	Acceptable Risk	Robin Cook	http://www.openisbn.com/cover/0399139710_72.jpg	G. P. Puntnam's Sons	0
0375704892	9780375704895	No More Dying Then: An Inspector Wexford Mystery	Ruth Rendell	http://www.openisbn.com/cover/0375704892_72.jpg	Vintage	203
0671875817	9780671875817	A Gathering Of Saints	Christopher Hyde	http://www.openisbn.com/cover/0671875817_72.jpg	Pocket	448
0553575260	9780553575262	A Free Man Of Color (Benjamin January, Book 1)	Barbara Hambly	http://www.openisbn.com/cover/0553575260_72.jpg	Bantam	432
0553092650	9780553092653	In The Presence Of The Enemy	Elizabeth George	http://www.openisbn.com/cover/0553092650_72.jpg	Bantam Books	519
0385468520	9780385468527	Alley Kat Blues	Karen Kijewski	http://www.openisbn.com/cover/0385468520_72.jpg	Doubleday	342
0892965835	9780892965830	Serious Intent	Margaret Yorke	http://www.openisbn.com/cover/0892965835_72.jpg	Mysterious Pr	296
0553264680	9780553264685	C IS FOR CORPSE (Kinsey Millhone Mysteries (Paperback))	Sue Grafton	http://www.openisbn.com/cover/0553264680_72.jpg	Bantam	0
0451191951	9780451191953	The Brimstone Wedding	Ruth Rendell,Barbara Vine	http://www.openisbn.com/cover/0451191951_72.jpg	Signet	384
0679429891	9780679429890	The Final Judgment	Richard North Patterson	http://www.openisbn.com/cover/0679429891_72.jpg	Knopf	437
0061009881	9780061009884	Hostile Witness	William Lashner	http://www.openisbn.com/cover/0061009881_72.jpg	Harper	608
0316693863	9780316693868	Hide &amp; Seek	James Patterson	http://www.openisbn.com/cover/0316693863_72.jpg	Little Brown &amp; Co (T)	302
0449224392	9780449224397	Traitors Gate	Anne Perry	http://www.openisbn.com/cover/0449224392_72.jpg	Fawcett	432
0553575945	9780553575941	Requiem For A Glass Heart	David Lindsey	http://www.openisbn.com/cover/0553575945_72.jpg	Bantam	444
0451184726	9780451184726	She Walks These Hills	Sharyn McCrumb	http://www.openisbn.com/cover/0451184726_72.jpg	Signet	448
0440237513	9780440237518	On Edge	Barbara Fister	http://www.openisbn.com/cover/0440237513_72.jpg	Dell	288
0375709045	9780375709043	She's Gone Country: Dispatches From A Lost Soul In The Heart Of Dixie	Kyle Spencer	http://www.openisbn.com/cover/0375709045_72.jpg	Vintage	304
0345389409	9780345389404	Memnoch The Devil (Vampire Chronicles, Book 5)	Anne Rice	http://www.openisbn.com/cover/0345389409_72.jpg	Ballantine Books	464
0066210690	9780066210698	The Last Lone Inventor: A Tale Of Genius, Deceit, And The Birth Of Television	Evan I. Schwartz	http://www.openisbn.com/cover/0066210690_72.jpg	Harper	336
